Symbol,Market_Cap_Atual
XSLLW,0.0
XSPI,0.0
XT,0.0
XTIA,65797019.19
XTLB,6600046.32
XWEL,9204249.94
XXII,1587570.4
XXX,1079264032.0
XYZG,0.0
YAAS,11354250.54
YB,489758739.12
YBMN,0.0
YBST,0.0
YBTY,0.0
YDDL,114115138.77
YDES,182744872.68
YDESW,0.0
YDKG,4865686.32
YHC,17092967.2
YHGJ,8245211.04
YHNA,46629732.48
YHNAR,0.0
YHNAU,84397500.0
YI,22294975.56
YIBO,29297394.69
YJ,4081024.0
YLDE,0.0
YMAT,9627799.77
YMT,3691091.8
YNOT,0.0
YOKE,0.0
YOOV,101270434.44
YORW,489684131.19
YOUL,30736420.88
YQ,12054907.24
YQQQ,0.0
YSPY,0.0
YSWY,674231850.44
YSXT,36319038.0
YTRA,54679070.16
YXT,21043900.41
YYAI,7669924.08
YYGH,
Z,5496835507.5
ZAP,0.0
ZBAO,8967400.0
ZBIO,1275294215.4
ZBRA,11323409946.24
ZBZZT,0.0
ZCMD,1233843.36
ZD,1709162560.0
ZDAI,18420187.5
ZENA,128067723.0
ZEO,25300736.64
ZEOWW,0.0
ZG,1294529178.88
ZHOG,0.0
ZION,10074318546.33
ZIONP,0.0
ZJK,125028282.74
ZJYL,16727019.75
ZJZZT,0.0
ZKIN,89980323.56
ZKP,293034300.0
ZKPU,0.0
ZKPW,0.0
ZLAB,2087937875.54
ZM,22875969467.36
ZMUN,0.0
ZNB,1297134.3
ZNTL,261965760.64
ZOOZ,47796667.0
ZOOZW,0.0
ZS,20402890769.25
ZSQR,688153376.34
ZSTK,9820464.32
ZTEK,46451115.35
ZTEN,0.0
ZTG,9358793.48
ZTOP,0.0
ZTRE,0.0
ZTWO,0.0
ZUMZ,303699870.0
ZURA,407987053.0
ZVRA,768496092.0
ZVZZT,0.0
ZWZZT,0.0
ZXZZT,0.0
ZYBT,36965273.28
ZYME,1743790696.68
